main_category,subcategory,product_name,color,fabric,size,price_inr,rating,reviews_count,stock,website,product_link,image_link,video_link
Maxi Dress,Printed Maxi Dress,Black Printed Maxi Dress Model 172,Black,Organza,XXL,108214,4.1,13678,587,Ajio,https://www.ajio.com/product/printed-maxi-dress-172,https://placeimg.com/950/641/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Maroon Printed Maxi Dress Model 173,Maroon,Georgette,Free Size,76789,3.5,7963,837,Amazon,https://www.amazon.in/product/printed-maxi-dress-173,https://placekitten.com/237/298,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Purple Printed Maxi Dress Model 174,Purple,Silk,Free Size,126195,4.6,22432,987,Nykaa Fashion,https://www.nykaafashion.com/product/printed-maxi-dress-174,https://www.lorempixel.com/279/287,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Orange Printed Maxi Dress Model 175,Orange,Rayon,XL,115603,4.1,5263,828,Tata CLiQ,https://www.tatacliq.com/product/printed-maxi-dress-175,https://dummyimage.com/203x855,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Pink Printed Maxi Dress Model 176,Pink,Rayon,S,83606,3.6,4513,447,Amazon,https://www.amazon.in/product/printed-maxi-dress-176,https://dummyimage.com/283x1016,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Black Printed Maxi Dress Model 177,Black,Polyester,XS,58420,4.3,22185,194,Nykaa Fashion,https://www.nykaafashion.com/product/printed-maxi-dress-177,https://placekitten.com/412/912,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Sky Blue Printed Maxi Dress Model 178,Sky Blue,Silk,L,118992,4.3,12088,677,Ajio,https://www.ajio.com/product/printed-maxi-dress-178,https://placeimg.com/778/111/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Pink Printed Maxi Dress Model 179,Pink,Chiffon,XL,11451,4.3,2850,308,Flipkart,https://www.flipkart.com/product/printed-maxi-dress-179,https://placekitten.com/0/249,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Maroon Printed Maxi Dress Model 180,Maroon,Chiffon,M,5272,4.4,18998,892,Myntra,https://www.myntra.com/product/printed-maxi-dress-180,https://placekitten.com/779/160,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Golden Printed Maxi Dress Model 181,Golden,Organza,M,130151,4.1,20726,704,Amazon,https://www.amazon.in/product/printed-maxi-dress-181,https://www.lorempixel.com/988/858,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Peach Printed Maxi Dress Model 182,Peach,Cotton,XL,78161,4.0,17270,61,Nykaa Fashion,https://www.nykaafashion.com/product/printed-maxi-dress-182,https://placekitten.com/726/659,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Cream Printed Maxi Dress Model 183,Cream,Organza,Free Size,9843,3.7,24704,15,Myntra,https://www.myntra.com/product/printed-maxi-dress-183,https://placeimg.com/369/16/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Blue Printed Maxi Dress Model 184,Blue,Cotton,S,138237,3.8,611,798,Flipkart,https://www.flipkart.com/product/printed-maxi-dress-184,https://placeimg.com/879/599/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Orange Printed Maxi Dress Model 185,Orange,Polyester,XS,57658,4.6,24170,207,Nykaa Fashion,https://www.nykaafashion.com/product/printed-maxi-dress-185,https://placeimg.com/67/478/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Cream Printed Maxi Dress Model 186,Cream,Linen,L,9585,3.6,9575,444,Ajio,https://www.ajio.com/product/printed-maxi-dress-186,https://www.lorempixel.com/1023/819,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Black Printed Maxi Dress Model 187,Black,Denim,Free Size,24874,5.0,704,699,Amazon,https://www.amazon.in/product/printed-maxi-dress-187,https://placekitten.com/285/612,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Purple Printed Maxi Dress Model 188,Purple,Chiffon,M,93663,5.0,8959,248,Tata CLiQ,https://www.tatacliq.com/product/printed-maxi-dress-188,https://placekitten.com/619/304,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Peach Printed Maxi Dress Model 189,Peach,Net,XS,143668,4.1,20770,96,Ajio,https://www.ajio.com/product/printed-maxi-dress-189,https://www.lorempixel.com/425/574,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Purple Printed Maxi Dress Model 190,Purple,Net,M,137301,4.9,9808,306,Flipkart,https://www.flipkart.com/product/printed-maxi-dress-190,https://dummyimage.com/488x309,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Blue Printed Maxi Dress Model 191,Blue,Denim,XS,48481,4.5,18573,416,Tata CLiQ,https://www.tatacliq.com/product/printed-maxi-dress-191,https://www.lorempixel.com/578/95,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Cream Printed Maxi Dress Model 192,Cream,Cotton,XL,18072,3.7,554,160,Flipkart,https://www.flipkart.com/product/printed-maxi-dress-192,https://placekitten.com/925/449,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Brown Printed Maxi Dress Model 193,Brown,Organza,XS,85360,3.8,20038,892,Myntra,https://www.myntra.com/product/printed-maxi-dress-193,https://placekitten.com/630/84,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Purple Printed Maxi Dress Model 194,Purple,Organza,XXL,68748,4.8,412,523,Nykaa Fashion,https://www.nykaafashion.com/product/printed-maxi-dress-194,https://dummyimage.com/15x829,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Maroon Printed Maxi Dress Model 195,Maroon,Rayon,M,60682,3.7,1651,217,Tata CLiQ,https://www.tatacliq.com/product/printed-maxi-dress-195,https://www.lorempixel.com/482/956,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Red Printed Maxi Dress Model 196,Red,Net,XL,37401,3.8,21146,14,Myntra,https://www.myntra.com/product/printed-maxi-dress-196,https://placekitten.com/481/483,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Peach Printed Maxi Dress Model 197,Peach,Organza,XXL,148543,3.8,15684,356,Myntra,https://www.myntra.com/product/printed-maxi-dress-197,https://www.lorempixel.com/536/614,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Lavender Printed Maxi Dress Model 198,Lavender,Denim,Free Size,1740,4.9,3396,808,Myntra,https://www.myntra.com/product/printed-maxi-dress-198,https://dummyimage.com/997x701,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Yellow Printed Maxi Dress Model 199,Yellow,Velvet,S,3121,4.3,2529,128,Flipkart,https://www.flipkart.com/product/printed-maxi-dress-199,https://dummyimage.com/230x332,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Printed Maxi Dress,Orange Printed Maxi Dress Model 200,Orange,Rayon,L,121820,4.7,824,704,Amazon,https://www.amazon.in/product/printed-maxi-dress-200,https://placekitten.com/38/163,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Sky Blue Boho Maxi Dress Model 1,Sky Blue,Net,XL,87366,4.2,2389,810,Amazon,https://www.amazon.in/product/boho-maxi-dress-1,https://dummyimage.com/854x851,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Blue Boho Maxi Dress Model 2,Blue,Polyester,Free Size,81537,3.6,14058,535,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-2,https://placeimg.com/177/948/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Maroon Boho Maxi Dress Model 3,Maroon,Polyester,S,4245,4.6,10062,198,Amazon,https://www.amazon.in/product/boho-maxi-dress-3,https://www.lorempixel.com/975/211,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Yellow Boho Maxi Dress Model 4,Yellow,Denim,XXL,99447,4.0,13091,531,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-4,https://www.lorempixel.com/235/684,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Maroon Boho Maxi Dress Model 5,Maroon,Velvet,XL,95076,4.7,2578,231,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-5,https://placekitten.com/208/678,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Brown Boho Maxi Dress Model 6,Brown,Georgette,S,110995,3.6,14056,603,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-6,https://www.lorempixel.com/734/487,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Maroon Boho Maxi Dress Model 7,Maroon,Organza,XS,95991,4.0,22072,490,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-7,https://www.lorempixel.com/347/635,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Yellow Boho Maxi Dress Model 8,Yellow,Georgette,Free Size,39081,4.3,3121,775,Myntra,https://www.myntra.com/product/boho-maxi-dress-8,https://dummyimage.com/878x536,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Cream Boho Maxi Dress Model 9,Cream,Velvet,Free Size,40990,4.0,1792,775,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-9,https://placekitten.com/984/410,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Golden Boho Maxi Dress Model 10,Golden,Net,M,24954,4.1,1817,866,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-10,https://placeimg.com/111/574/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Peach Boho Maxi Dress Model 11,Peach,Denim,M,5192,3.7,12841,14,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-11,https://www.lorempixel.com/208/1010,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Green Boho Maxi Dress Model 12,Green,Georgette,Free Size,58212,3.6,7628,609,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-12,https://placekitten.com/604/955,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Sky Blue Boho Maxi Dress Model 13,Sky Blue,Polyester,L,136848,3.9,2624,574,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-13,https://placeimg.com/283/218/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Red Boho Maxi Dress Model 14,Red,Rayon,M,122124,4.6,16541,590,Myntra,https://www.myntra.com/product/boho-maxi-dress-14,https://placeimg.com/291/413/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Red Boho Maxi Dress Model 15,Red,Cotton,XL,70960,4.8,264,389,Amazon,https://www.amazon.in/product/boho-maxi-dress-15,https://placekitten.com/227/354,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Purple Boho Maxi Dress Model 16,Purple,Organza,S,24222,3.9,12742,613,Amazon,https://www.amazon.in/product/boho-maxi-dress-16,https://placekitten.com/931/365,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Purple Boho Maxi Dress Model 17,Purple,Chiffon,S,98066,4.8,13230,365,Ajio,https://www.ajio.com/product/boho-maxi-dress-17,https://placeimg.com/4/107/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Brown Boho Maxi Dress Model 18,Brown,Organza,XS,10138,3.7,15456,799,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-18,https://www.lorempixel.com/261/788,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Purple Boho Maxi Dress Model 19,Purple,Net,L,106426,3.7,12743,452,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-19,https://dummyimage.com/827x55,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Golden Boho Maxi Dress Model 20,Golden,Chiffon,Free Size,71239,4.1,13945,653,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-20,https://placekitten.com/983/899,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Red Boho Maxi Dress Model 21,Red,Denim,L,100760,4.9,9674,30,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-21,https://placekitten.com/519/841,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Silver Boho Maxi Dress Model 22,Silver,Polyester,XXL,106283,4.1,16395,953,Amazon,https://www.amazon.in/product/boho-maxi-dress-22,https://www.lorempixel.com/159/253,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Golden Boho Maxi Dress Model 23,Golden,Rayon,M,108343,3.6,3967,654,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-23,https://www.lorempixel.com/544/623,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Green Boho Maxi Dress Model 24,Green,Cotton,M,34839,4.9,12289,435,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-24,https://www.lorempixel.com/539/39,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Purple Boho Maxi Dress Model 25,Purple,Chiffon,M,51592,4.3,12166,546,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-25,https://placeimg.com/362/106/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Cream Boho Maxi Dress Model 26,Cream,Rayon,Free Size,17674,4.8,10294,808,Amazon,https://www.amazon.in/product/boho-maxi-dress-26,https://placeimg.com/797/963/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Silver Boho Maxi Dress Model 27,Silver,Georgette,S,36022,4.3,17615,207,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-27,https://placeimg.com/717/917/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,White Boho Maxi Dress Model 28,White,Organza,M,129297,4.0,11368,474,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-28,https://www.lorempixel.com/606/566,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Orange Boho Maxi Dress Model 29,Orange,Silk,Free Size,56844,4.3,19533,966,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-29,https://dummyimage.com/684x519,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Cream Boho Maxi Dress Model 30,Cream,Chiffon,L,48446,4.2,11080,787,Myntra,https://www.myntra.com/product/boho-maxi-dress-30,https://www.lorempixel.com/848/933,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Red Boho Maxi Dress Model 31,Red,Rayon,XXL,19986,3.9,11081,16,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-31,https://placekitten.com/302/96,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Lavender Boho Maxi Dress Model 32,Lavender,Net,XS,126755,4.4,12978,548,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-32,https://placeimg.com/202/294/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Silver Boho Maxi Dress Model 33,Silver,Net,XS,57533,3.7,19560,934,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-33,https://dummyimage.com/634x864,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Silver Boho Maxi Dress Model 34,Silver,Net,S,79042,4.2,9298,97,Ajio,https://www.ajio.com/product/boho-maxi-dress-34,https://www.lorempixel.com/239/306,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Lavender Boho Maxi Dress Model 35,Lavender,Georgette,Free Size,66768,4.9,16848,680,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-35,https://dummyimage.com/539x833,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Sky Blue Boho Maxi Dress Model 36,Sky Blue,Cotton,Free Size,81771,4.0,10337,6,Myntra,https://www.myntra.com/product/boho-maxi-dress-36,https://dummyimage.com/555x123,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,White Boho Maxi Dress Model 37,White,Organza,XXL,101656,4.2,168,401,Ajio,https://www.ajio.com/product/boho-maxi-dress-37,https://placeimg.com/865/63/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Red Boho Maxi Dress Model 38,Red,Organza,XS,5321,3.9,14303,83,Amazon,https://www.amazon.in/product/boho-maxi-dress-38,https://placekitten.com/147/169,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Peach Boho Maxi Dress Model 39,Peach,Polyester,M,130485,5.0,6483,882,Amazon,https://www.amazon.in/product/boho-maxi-dress-39,https://www.lorempixel.com/540/57,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Silver Boho Maxi Dress Model 40,Silver,Cotton,L,107400,4.5,4256,143,Myntra,https://www.myntra.com/product/boho-maxi-dress-40,https://dummyimage.com/395x934,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Green Boho Maxi Dress Model 41,Green,Silk,XS,75481,4.9,6504,215,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-41,https://placeimg.com/881/681/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Maroon Boho Maxi Dress Model 42,Maroon,Linen,XL,56076,3.6,4968,889,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-42,https://dummyimage.com/326x935,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Green Boho Maxi Dress Model 43,Green,Cotton,XXL,142791,4.3,4734,258,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-43,https://www.lorempixel.com/371/881,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Golden Boho Maxi Dress Model 44,Golden,Chiffon,M,137187,4.7,7777,540,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-44,https://placekitten.com/727/460,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Red Boho Maxi Dress Model 45,Red,Silk,Free Size,56766,3.8,15812,901,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-45,https://placekitten.com/965/678,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Silver Boho Maxi Dress Model 46,Silver,Denim,XXL,130693,5.0,5436,325,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-46,https://dummyimage.com/88x1008,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Golden Boho Maxi Dress Model 47,Golden,Polyester,XXL,91548,3.6,24010,649,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-47,https://dummyimage.com/82x904,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Lavender Boho Maxi Dress Model 48,Lavender,Georgette,S,67112,3.7,24000,406,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-48,https://placekitten.com/474/961,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Peach Boho Maxi Dress Model 49,Peach,Georgette,L,4828,4.2,23423,536,Myntra,https://www.myntra.com/product/boho-maxi-dress-49,https://www.lorempixel.com/1010/687,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Blue Boho Maxi Dress Model 50,Blue,Velvet,L,124205,3.7,9468,844,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-50,https://placeimg.com/703/592/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Purple Boho Maxi Dress Model 51,Purple,Georgette,XS,3364,4.6,19456,757,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-51,https://www.lorempixel.com/111/437,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Sky Blue Boho Maxi Dress Model 52,Sky Blue,Polyester,XL,85591,4.1,14576,908,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-52,https://placeimg.com/825/130/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Lavender Boho Maxi Dress Model 53,Lavender,Velvet,S,37174,3.9,18669,238,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-53,https://www.lorempixel.com/727/188,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Silver Boho Maxi Dress Model 54,Silver,Rayon,L,109650,4.9,3532,789,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-54,https://placekitten.com/522/586,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Orange Boho Maxi Dress Model 55,Orange,Net,S,18833,3.8,8006,28,Myntra,https://www.myntra.com/product/boho-maxi-dress-55,https://dummyimage.com/702x222,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Silver Boho Maxi Dress Model 56,Silver,Georgette,XL,61896,4.7,1780,51,Ajio,https://www.ajio.com/product/boho-maxi-dress-56,https://dummyimage.com/725x737,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Brown Boho Maxi Dress Model 57,Brown,Net,XL,110763,4.6,13327,926,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-57,https://placekitten.com/52/869,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Peach Boho Maxi Dress Model 58,Peach,Linen,L,48910,4.0,5367,431,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-58,https://www.lorempixel.com/951/196,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,White Boho Maxi Dress Model 59,White,Velvet,S,28723,3.8,2630,374,Myntra,https://www.myntra.com/product/boho-maxi-dress-59,https://www.lorempixel.com/326/1004,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Peach Boho Maxi Dress Model 60,Peach,Net,Free Size,128522,3.9,16960,149,Ajio,https://www.ajio.com/product/boho-maxi-dress-60,https://placekitten.com/722/709,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Green Boho Maxi Dress Model 61,Green,Chiffon,L,149681,4.3,24042,629,Ajio,https://www.ajio.com/product/boho-maxi-dress-61,https://www.lorempixel.com/507/169,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Orange Boho Maxi Dress Model 62,Orange,Chiffon,L,5166,4.5,16335,452,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-62,https://www.lorempixel.com/835/734,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Blue Boho Maxi Dress Model 63,Blue,Polyester,M,113544,3.5,21561,207,Myntra,https://www.myntra.com/product/boho-maxi-dress-63,https://placeimg.com/585/197/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Cream Boho Maxi Dress Model 64,Cream,Linen,L,77605,3.7,8520,309,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-64,https://www.lorempixel.com/822/65,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Red Boho Maxi Dress Model 65,Red,Polyester,XS,60582,5.0,14347,827,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-65,https://dummyimage.com/313x769,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Pink Boho Maxi Dress Model 66,Pink,Linen,XXL,59205,3.8,5521,800,Amazon,https://www.amazon.in/product/boho-maxi-dress-66,https://www.lorempixel.com/102/172,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Golden Boho Maxi Dress Model 67,Golden,Cotton,L,139099,3.8,3039,100,Nykaa Fashion,https://www.nykaafashion.com/product/boho-maxi-dress-67,https://www.lorempixel.com/646/866,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Cream Boho Maxi Dress Model 68,Cream,Denim,L,133217,4.2,10609,182,Ajio,https://www.ajio.com/product/boho-maxi-dress-68,https://placekitten.com/804/305,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Purple Boho Maxi Dress Model 69,Purple,Denim,M,33422,3.9,11148,643,Amazon,https://www.amazon.in/product/boho-maxi-dress-69,https://www.lorempixel.com/105/905,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Cream Boho Maxi Dress Model 70,Cream,Linen,XL,129273,4.7,20845,964,Ajio,https://www.ajio.com/product/boho-maxi-dress-70,https://dummyimage.com/663x68,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Black Boho Maxi Dress Model 71,Black,Velvet,L,19296,4.3,19898,583,Flipkart,https://www.flipkart.com/product/boho-maxi-dress-71,https://placeimg.com/1022/110/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Peach Boho Maxi Dress Model 72,Peach,Linen,S,16690,4.1,4782,677,Ajio,https://www.ajio.com/product/boho-maxi-dress-72,https://placeimg.com/282/355/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Peach Boho Maxi Dress Model 73,Peach,Linen,L,118972,4.4,22662,150,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-73,https://placekitten.com/925/749,https://www.youtube.com/watch?v=dQw4w9WgXcQ
Maxi Dress,Boho Maxi Dress,Blue Boho Maxi Dress Model 74,Blue,Net,S,149908,4.7,13463,21,Tata CLiQ,https://www.tatacliq.com/product/boho-maxi-dress-74,https://placeimg.com/242/383/any,https://www.youtube.com/watch?v=dQw4w9WgXcQ
